clube_id,pontos_num_1,preco_num_1,variacao_num_1,partida_id,mando,nota_1,FS_1,PE_1,A_1,FT_1,FD_1,FF_1,G_1,I_1,PP_1,RB_1,FC_1,GC_1,CA_1,CV_1,SG_1,DD_1,DP_1,GS_1,pontos_num_2,preco_num_2,variacao_num_2,nota_2,FS_2,PE_2,A_2,FT_2,FD_2,FF_2,G_2,I_2,PP_2,RB_2,FC_2,GC_2,CA_2,CV_2,SG_2,DD_2,DP_2,GS_2,pontos_num_3,preco_num_3,variacao_num_3,nota_3,FS_3,PE_3,A_3,FT_3,FD_3,FF_3,G_3,I_3,PP_3,RB_3,FC_3,GC_3,CA_3,CV_3,SG_3,DD_3,DP_3,GS_3,pontos_num_4,preco_num_4,variacao_num_4,nota_4,FS_4,PE_4,A_4,FT_4,FD_4,FF_4,G_4,I_4,PP_4,RB_4,FC_4,GC_4,CA_4,CV_4,SG_4,DD_4,DP_4,GS_4,pontos_num_5,preco_num_5,variacao_num_5,nota_5,FS_5,PE_5,A_5,FT_5,FD_5,FF_5,G_5,I_5,PP_5,RB_5,FC_5,GC_5,CA_5,CV_5,SG_5,DD_5,DP_5,GS_5
294.0,10.7,12.65,0.05,180076.0,1,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4.1,11.83,-0.31,5.5,2,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,19.0,18.77,2.58,15.0,4,4,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,9.6,44.11,-1.65,37.5,10,9,1,0,2,3,0,1,0,1,6,0,0,0,0,0,0,0,2.0,18.67,-0.9199999999999999,16.0,7,2,0,0,2,3,0,1,0,0,5,0,1,0,0,0,0,0
316.0,4.7,13.2,0.26,180077.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.0,14.77,5.37,12.0,4,6,1,0,1,0,0,0,0,4,2,0,0,0,2,0,0,0,18.1,8.56,3.5600000000000005,19.0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,3,0,0,0,29.9,14.74,5.25,26.0,5,12,1,0,1,2,2,0,0,8,8,0,1,0,0,0,0,0,16.2,13.09,2.9099999999999997,19.5,6,3,1,0,0,2,1,3,0,1,1,0,0,0,0,0,0,0
292.0,-3.3,13.11,-0.91,180077.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-2.0,31.980000000000004,-2.41,21.0,5,18,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,-3.1999999999999997,10.41,-2.91,9.0,0,3,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,8.2,24.400000000000002,1.81,21.5,6,6,0,0,1,2,0,0,0,3,1,0,0,0,0,0,0,0,2.5999999999999996,31.78,-2.38,14.0,0,4,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0
262.0,4.5,6.86,-0.81,180078.0,0,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-1.7,3.27,-1.75,5.5,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.1,18.64,-1.0299999999999998,12.0,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5.3999999999999995,51.83,-1.8499999999999999,38.5,13,25,0,0,1,1,0,1,0,6,6,0,1,0,0,0,0,0,3.9,20.37,-1.93,16.5,4,4,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0
315.0,8.0,10.34,2.59,180078.0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9.6,9.44,1.51,7.5,1,5,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,24.299999999999997,20.490000000000002,4.3100000000000005,19.0,2,8,0,0,0,1,1,0,0,5,5,0,2,0,3,0,0,0,10.4,23.38,0.21999999999999995,28.0,2,9,1,0,4,3,0,0,0,5,11,0,1,0,0,0,0,0,1.9,16.07,-0.10000000000000009,26.0,4,4,0,0,1,2,0,0,0,1,2,0,1,0,0,0,0,0
264.0,9.5,18.35,0.71,180079.0,0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,21.299999999999997,36.43,0.79,18.5,4,8,0,0,0,1,0,0,0,5,5,0,0,0,3,0,0,0,10.5,14.85,-0.9900000000000001,13.0,1,6,0,0,0,2,0,0,0,2,2,0,1,0,2,0,0,0,19.3,40.32,0.5800000000000001,31.0,6,11,1,1,1,1,0,0,0,7,5,0,0,0,0,0,0,0,12.4,10.57,-0.6299999999999999,18.5,5,8,0,0,0,1,1,1,0,3,2,0,0,0,0,0,0,0
283.0,-2.3,11.84,-0.28,180079.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.2,25.509999999999998,-1.38,17.0,2,12,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,3.6,20.68,-0.25,12.5,1,5,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,-0.4999999999999991,26.53,-4.08,21.0,2,11,0,0,0,0,0,1,0,4,5,0,1,0,0,0,0,0,3.2,51.43,-4.42,22.0,7,15,0,0,3,5,0,1,0,1,7,0,0,0,0,0,0,0
287.0,-4.0,3.54,-0.7,180080.0,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0999999999999996,13.01,0.26999999999999996,18.5,7,9,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,8.2,18.47,0.0,17.5,2,4,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,-3.1999999999999997,22.78,-5.16,22.5,0,8,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,27.2,14.98,4.1000000000000005,19.0,6,8,2,0,3,3,2,1,0,0,4,0,1,0,0,0,0,0
290.0,-3.0,19.86,-2.57,180080.0,0,5.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.2,12.120000000000001,-0.41999999999999993,10.5,2,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2.1999999999999997,20.97,-1.94,11.0,2,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,12.0,38.39,-3.19,35.0,13,21,1,0,0,2,0,0,0,7,9,0,1,0,0,0,0,0,23.9,21.21,3.2499999999999996,18.5,4,5,1,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0
292.0,2.0,13.43,0.23,180081.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,11.899999999999999,23.049999999999997,1.1,17.5,6,6,0,0,2,0,0,1,0,6,2,0,0,0,0,0,0,0,0.0,8.19,-0.5499999999999999,12.0,0,7,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,6.3,27.67,0.44000000000000006,22.0,6,11,0,0,1,3,0,0,0,5,6,0,1,0,0,0,0,0,8.0,32.96,0.33999999999999997,22.5,4,1,0,0,3,1,0,1,0,3,4,0,0,0,0,0,0,0
284.0,19.7,4.44,3.44,180081.0,1,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,13.3,29.35,0.8700000000000001,12.5,3,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,12.9,30.82,1.37,18.5,0,2,0,0,2,0,0,0,0,0,3,0,1,0,3,0,0,0,14.5,35.519999999999996,1.2499999999999998,30.5,5,7,1,0,1,5,1,0,0,3,9,0,2,0,0,0,0,0,20.200000000000003,37.55,2.5,19.0,5,6,0,0,2,5,1,0,0,5,5,0,0,0,0,0,0,0
292.0,-2.0,13.04,-0.07,180082.0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5.199999999999999,18.01,-0.89,17.0,4,8,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,2.1,11.55,-0.8400000000000001,17.5,2,9,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2.7,23.53,-1.04,29.0,7,7,0,0,1,2,0,0,0,2,9,0,0,0,0,0,0,0,2.4,21.770000000000003,-0.09,11.5,4,4,0,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0
262.0,8.0,7.79,0.93,180082.0,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17.0,15.209999999999999,3.42,12.0,2,8,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,9.6,19.53,0.89,12.5,4,2,0,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0,3.9999999999999996,37.93000000000001,0.10999999999999999,30.0,13,23,0,0,0,1,0,0,0,6,9,0,1,0,0,0,0,0,8.7,29.370000000000005,1.5099999999999998,24.5,5,4,0,0,1,2,1,1,0,0,5,0,0,0,0,0,0,0
266.0,1.5,16.27,-1.5,180083.0,1,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.4,29.27,-0.53,12.5,2,7,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,5.4,26.56,-1.1,18.5,2,7,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4.9,68.25,-3.9499999999999993,38.5,11,15,0,0,3,2,0,1,0,5,9,0,2,0,0,0,0,0,5.6,18.33,0.8,5.5,2,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
294.0,3.7,10.68,-1.09,180083.0,0,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3.8,6.66,-1.5,12.5,1,2,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,6.4,13.219999999999999,-0.32999999999999996,12.0,2,4,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,14.700000000000001,40.47,1.2900000000000003,34.0,5,23,0,0,1,4,1,1,0,9,11,0,1,0,0,0,0,0,0.09999999999999998,11.31,-0.42000000000000004,18.0,6,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
316.0,8.0,14.62,0.61,180084.0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0.0,5.97,-0.46,10.0,2,3,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,-1.9,3.83,-0.27,12.0,1,2,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0.3999999999999998,19.2,-0.84,28.5,5,10,0,0,0,3,0,0,0,4,8,0,2,0,0,0,0,0,15.900000000000002,17.88,3.5500000000000003,24.5,5,6,1,0,2,4,1,0,0,2,8,0,1,0,0,0,0,0
262.0,-0.5,7.38,0.08,180084.0,0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,12.100000000000001,17.049999999999997,0.2,13.0,4,11,1,0,0,1,0,0,0,6,5,0,0,0,0,0,0,0,9.0,14.149999999999999,0.8800000000000001,13.5,1,6,1,0,2,2,0,0,0,2,3,0,0,0,0,0,0,0,13.400000000000002,45.69,1.7,35.5,8,21,0,1,1,2,0,2,0,9,5,0,1,0,0,0,0,0,19.9,25.21,3.05,18.5,5,5,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0
287.0,-5.5,13.61,-1.02,180085.0,0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.900000000000001,15.659999999999998,-0.20000000000000018,17.0,9,5,1,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,10.1,12.18,1.7200000000000002,11.5,1,6,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,-2.9999999999999996,22.479999999999997,-1.5299999999999998,21.0,2,7,0,0,0,2,0,0,0,1,6,0,1,0,0,0,0,0,9.1,30.79,-1.7799999999999998,16.5,11,4,0,0,2,3,0,2,0,1,0,0,0,0,0,0,0,0
276.0,4.0,19.03,0.47,180085.0,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5.8,27.38,0.6399999999999999,13.0,0,3,1,0,0,3,0,0,0,3,7,0,1,0,0,0,0,0,5.5,27.59,0.4799999999999999,17.0,3,5,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,5.6,40.07,-4.01,25.5,6,6,1,0,0,1,0,0,0,6,15,0,2,0,0,0,0,0,31.7,58.64,3.9099999999999997,27.0,0,5,1,0,1,3,3,1,0,3,3,0,1,0,0,0,0,0
264.0,4.7,18.84,-0.45,180086.0,0,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.3,21.189999999999998,-0.12,12.5,3,7,0,0,0,0,0,0,0,2,3,0,1,0,2,0,0,0,17.2,38.96,1.3499999999999999,16.0,2,1,0,0,1,0,1,0,0,0,1,0,1,0,2,0,0,0,12.299999999999999,71.95,-0.7600000000000001,38.0,10,14,1,0,2,2,0,2,0,3,2,0,0,0,0,0,0,0,-1.7999999999999994,26.000000000000004,-1.35,16.5,4,3,0,0,0,2,0,2,0,1,6,0,1,0,0,0,0,0
277.0,4.0,16.2,0.51,180086.0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3.9000000000000004,25.25,-1.02,11.5,2,7,0,0,0,1,0,0,0,4,5,0,0,0,0,0,0,0,3.0,12.25,1.1,12.5,1,6,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,-4.4,24.619999999999997,-2.5300000000000002,22.0,3,12,0,0,0,2,0,0,0,4,7,0,1,1,0,0,0,0,2.7,59.529999999999994,-2.8100000000000005,27.5,4,10,0,0,1,4,0,1,0,2,6,0,0,0,0,0,0,0
285.0,-10.5,6.36,-2.41,180087.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,-0.3999999999999999,17.05,-2.42,9.0,2,11,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3.4,29.840000000000003,-1.2,12.5,0,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,8.6,56.28000000000001,-2.58,31.0,6,14,0,0,3,5,0,1,0,4,6,0,0,0,0,0,0,0,-6.8,18.61,-3.52,10.0,1,1,0,0,0,0,0,1,0,0,5,0,1,0,1,0,0,0
315.0,8.0,11.33,1.63,180087.0,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,20.3,23.39,1.51,20.0,2,7,1,0,0,0,0,0,0,2,4,0,0,0,3,0,0,0,14.399999999999999,12.15,2.07,13.5,2,2,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,50.099999999999994,34.67,8.4,34.0,8,6,1,1,0,3,3,1,0,9,3,0,0,0,0,0,0,0,21.2,17.24,0.7899999999999998,20.0,2,2,0,0,2,3,2,1,0,1,1,0,0,0,0,0,0,0
263.0,-1.3,13.39,-1.51,180088.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-2.7,18.59,-3.94,17.0,3,16,0,0,1,1,0,0,0,2,5,0,1,0,0,0,0,0,1.4000000000000001,16.5,0.41,11.0,4,8,0,0,0,1,0,0,0,3,4,0,1,0,0,0,0,0,19.9,32.86,1.69,21.0,7,15,0,1,1,1,0,0,0,11,6,0,0,0,0,0,0,0,0.7000000000000001,23.55,-0.12000000000000002,16.5,5,13,0,0,2,2,0,0,0,1,2,0,1,0,0,0,0,0
293.0,10.4,7.79,3.36,180088.0,1,7.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,22.0,17.990000000000002,4.22,12.5,2,12,2,0,2,0,0,0,0,3,5,0,0,0,2,0,0,0,11.0,14.84,3.38,12.0,0,3,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,13.5,27.84,-0.2300000000000001,26.5,7,14,0,0,0,2,0,1,0,9,4,0,0,0,0,0,0,0,16.6,31.810000000000002,2.12,17.5,6,6,0,0,2,2,2,2,0,0,6,0,0,0,0,0,0,0
282.0,0.7,16.44,0.22,180089.0,1,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.5,20.080000000000002,-1.56,13.5,3,19,0,0,0,1,0,1,0,5,2,0,0,0,0,0,0,0,6.9,12.920000000000002,0.020000000000000018,12.5,3,1,0,0,0,2,0,0,0,4,5,0,0,0,0,0,0,0,28.700000000000003,38.92,3.1500000000000004,22.5,3,16,1,0,1,3,1,0,0,12,5,0,1,0,0,0,0,0,7.300000000000002,44.27,0.8600000000000001,31.5,2,15,0,0,2,2,1,2,0,2,2,0,1,0,0,0,0,0
275.0,5.0,5.78,0.85,180089.0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,12.5,8.219999999999999,1.32,12.0,1,3,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1.3,21.009999999999998,-0.12,12.0,1,6,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,10.4,30.810000000000002,0.03999999999999987,30.0,3,23,1,0,2,1,0,1,0,8,6,0,1,0,0,0,0,0,9.100000000000001,30.99,-0.68,23.5,8,7,0,0,2,0,1,4,0,1,5,0,0,0,0,0,0,0
265.0,11.0,4.31,2.13,180090.0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,21.9,15.799999999999999,3.61,18.0,8,10,0,0,1,0,0,0,0,7,6,0,2,0,3,0,0,0,5.9,9.030000000000001,1.06,13.5,1,6,0,0,0,0,0,0,0,1,5,0,1,0,2,0,0,0,16.9,16.2,2.85,26.0,7,13,0,0,2,3,1,0,0,6,10,0,0,0,0,0,0,0,10.9,43.52,-0.02000000000000013,24.0,8,11,1,0,3,2,0,2,0,4,6,0,1,0,0,0,0,0
290.0,3.7,21.17,1.14,180090.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-3.3000000000000003,12.600000000000001,-1.8199999999999998,12.0,6,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-2.5,20.630000000000003,-1.56,12.5,1,8,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,6.6,28.429999999999996,1.06,36.0,12,8,0,0,1,2,0,1,0,3,8,0,0,0,0,0,0,0,1.8000000000000003,14.260000000000002,-0.7599999999999999,17.0,6,4,0,0,1,3,0,1,0,2,8,0,1,0,0,0,0,0
285.0,8.0,9.01,0.46,180091.0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,27.5,33.43,2.8,21.0,2,11,1,0,0,0,1,0,0,4,6,0,1,0,3,0,0,0,11.7,18.05,0.4,15.5,1,4,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,24.3,76.59,2.79,42.0,17,24,1,0,1,1,1,2,0,9,8,0,1,0,0,0,0,0,1.3,19.619999999999997,-1.42,11.5,1,1,0,0,0,1,0,1,0,2,1,0,1,0,0,0,0,0
284.0,-6.0,18.11,-2.39,180091.0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-2.6,12.85,-0.51,6.0,0,1,0,0,1,0,0,0,0,1,6,0,1,0,0,0,0,0,0.0,32.95,-1.21,12.5,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.3999999999999995,27.220000000000002,-0.58,29.0,6,24,0,0,2,3,0,0,0,10,11,0,3,0,0,0,0,0,0.19999999999999996,35.93,-2.1500000000000004,22.5,6,10,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0
283.0,7.7,13.14,0.96,180092.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9.8,21.46,1.9,11.0,1,11,0,0,0,1,0,0,0,2,3,0,0,0,2,0,0,0,7.5,24.040000000000003,-0.55,11.0,1,9,0,0,1,0,0,0,0,1,2,0,1,0,2,0,0,0,9.8,54.37,-0.9900000000000001,23.5,12,14,0,1,1,0,0,1,0,5,9,0,0,0,0,0,0,0,1.1000000000000003,52.71,-1.62,24.0,3,6,0,0,2,2,0,2,0,0,2,0,0,0,0,0,0,0
288.0,11.0,12.54,1.61,180092.0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,13.9,17.419999999999998,3.17,12.0,4,4,0,0,0,1,0,0,0,2,2,0,0,0,2,0,0,0,12.4,20.4,1.44,13.0,2,5,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0.7999999999999996,34.24,-3.54,24.5,5,5,0,0,2,0,0,0,0,4,10,0,2,0,0,0,0,0,-6.4,12.629999999999999,-2.68,16.0,4,7,0,0,0,1,0,4,0,0,6,0,1,0,0,0,0,0
315.0,7.0,10.49,0.15,180093.0,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2.8,18.31,-2.38,11.5,1,6,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,-0.8,16.44,-4.05,14.5,2,3,0,0,0,1,0,0,0,2,6,0,1,0,0,0,0,0,6.6000000000000005,21.150000000000002,0.6699999999999999,22.5,8,12,0,0,2,1,0,0,0,5,6,0,1,0,0,0,0,0,8.600000000000001,13.99,1.35,17.5,12,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0
316.0,8.0,14.02,0.82,180093.0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9.3,13.57,-1.2000000000000002,10.0,0,2,0,0,0,0,0,0,0,2,7,0,0,0,2,0,0,0,16.6,8.48,1.43,13.5,2,6,0,0,1,0,1,0,0,2,6,0,1,0,2,0,0,0,15.499999999999998,15.08,-0.77,31.0,8,9,0,0,1,1,0,0,0,10,9,0,0,0,0,0,0,0,5.3999999999999995,15.769999999999998,-2.3200000000000003,21.0,4,5,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0
283.0,-6.0,11.03,-0.81,180094.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.2,21.130000000000003,0.61,11.0,0,12,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,5.699999999999999,29.62,-0.14000000000000012,8.5,2,10,0,0,0,4,0,0,0,7,2,1,0,0,0,0,0,0,12.899999999999999,42.78,1.8699999999999999,27.5,8,12,0,0,1,1,0,1,0,9,4,0,1,0,0,0,0,0,-1.2000000000000002,46.41,-1.07,21.0,3,11,0,0,1,2,0,0,0,1,3,0,1,0,0,0,0,0
262.0,9.5,9.18,1.8,180094.0,1,6.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21.299999999999997,15.54,3.51,13.5,0,4,1,0,1,1,0,0,0,4,2,0,0,0,2,0,0,0,14.8,29.439999999999998,0.65,20.0,2,6,0,0,0,1,0,0,0,2,3,0,1,0,3,0,0,0,14.9,44.89,0.3500000000000001,35.0,4,13,0,0,0,1,2,1,0,3,5,0,1,0,0,0,0,0,6.6000000000000005,19.93,-0.77,12.5,2,1,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0
287.0,-1.0,3.89,0.35,180095.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.5,15.77,-0.47,26.0,2,7,0,0,0,0,0,1,0,3,2,0,1,0,0,0,0,0,-1.1999999999999997,16.87,-1.5999999999999999,19.5,3,6,0,0,0,0,0,0,0,3,8,0,1,0,0,0,0,0,-2.8,8.39,-0.13,13.0,0,5,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,6.6000000000000005,25.650000000000002,-4.18,25.0,7,12,0,0,1,0,1,2,0,1,2,0,1,0,0,0,0,0
292.0,-4.0,12.32,-1.11,180095.0,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.1000000000000005,29.080000000000002,-1.37,16.0,1,19,1,0,0,1,0,1,0,3,2,0,0,0,0,0,0,0,2.5,8.629999999999999,0.44,11.0,1,2,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,8.2,30.18,0.24000000000000005,28.0,9,9,0,0,2,4,1,0,0,3,7,1,1,0,0,0,0,0,6.7,30.89,0.29999999999999993,18.5,3,6,0,1,0,3,0,0,0,2,4,0,0,0,0,0,0,0
263.0,10.7,15.72,2.33,180096.0,1,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,12.0,21.869999999999997,2.71,16.0,3,8,0,0,0,2,0,0,0,0,3,0,1,0,3,0,0,0,15.399999999999999,14.229999999999999,3.0100000000000002,12.5,0,3,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,14.7,40.66,-0.7399999999999998,29.5,4,7,0,0,2,0,1,2,0,9,7,0,3,0,0,0,0,0,20.8,18.689999999999998,4.09,18.0,4,7,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0
266.0,-1.0,15.72,-0.55,180096.0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-2.0,27.68,-1.59,11.5,0,7,0,0,0,1,0,0,0,2,4,0,1,0,0,0,0,0,2.0,20.41,-2.04,12.0,1,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,9.8,58.489999999999995,1.36,29.0,6,11,0,0,2,1,0,0,0,7,5,0,1,0,0,0,0,0,3.8,49.519999999999996,-0.57,15.5,4,8,0,0,2,4,0,1,1,2,0,0,0,0,0,0,0,0
263.0,13.0,7.49,0.97,180097.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,13.2,19.799999999999997,0.44999999999999996,18.5,2,9,0,0,0,1,1,0,0,6,4,0,1,0,0,0,0,0,1.4,11.430000000000001,-1.25,11.0,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3.8999999999999995,31.52,-4.550000000000001,26.5,3,13,1,0,1,1,0,0,0,3,7,0,1,0,0,0,0,0,-5.1,13.11,-3.9,14.5,5,16,0,0,2,0,0,3,0,1,6,0,1,0,0,0,0,0
264.0,1.0,4.58,-1.69,180097.0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.800000000000001,29.35,-1.3399999999999999,11.0,5,7,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,3.2,35.22,-1.18,11.5,0,3,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,25.5,49.14,3.29,27.5,6,14,0,1,3,3,1,0,0,8,7,0,0,0,0,0,0,0,6.2,25.599999999999998,-2.14,17.5,6,7,0,0,2,2,0,0,0,2,3,0,0,0,0,0,0,0
292.0,1.0,13.46,0.42,180098.0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-3.0,14.649999999999999,0.07999999999999996,13.5,2,19,0,1,2,0,0,1,0,1,6,0,1,0,0,0,0,0,1.2000000000000002,8.74,0.48,12.0,2,5,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,16.4,28.189999999999998,2.21,25.5,9,4,0,0,1,2,1,0,0,6,7,0,2,0,0,0,0,0,-0.3999999999999999,32.7,-0.7999999999999999,22.5,6,11,0,0,1,0,0,2,0,2,3,0,1,0,0,0,0,0
293.0,10.5,8.34,0.55,180098.0,0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,-1.8,20.35,-3.1399999999999997,11.5,4,5,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,7.0,14.52,-0.32,13.0,1,4,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,3.9000000000000004,26.409999999999997,-1.43,30.0,4,7,1,0,0,2,0,0,0,3,7,0,2,0,0,0,0,0,2.8,29.65,-2.16,17.0,5,6,0,0,0,1,0,1,0,2,3,0,0,0,0,0,0,0
